,Role_Guru,Personal_Values_Facet_Cont_SelfDirectionThought,Temperament_Phlegmatic,Personal_Values_Facet_Cont_Reputation,Mean,Mean_RoleGuru
133,0.39274236,0.396276655,0.5,0.367644,0.41416575375,0.41416575375000003
134,0.714123473,0.282126554,0.5,0.440137165,0.4840967979999999,0.48409679799999994
135,0.588311416,0.232691251,0.5,0.3862254579999999,0.42680703125,0.42680703125
136,0.572696809,0.261555924,0.5,0.396183496,0.43260905725,0.43260905725000004
137,0.48025401,0.317449844,0.0,0.2449161769999999,0.2606550077499999,0.2606550077499999
138,0.585764261,0.235651791,0.25,0.476930869,0.38708673025,0.38708673025
139,0.341865467,0.316540357,0.25,0.415076277,0.33087052525,0.33087052525
140,0.60219703,0.2703983239999999,0.5,0.462533402,0.458782189,0.45878218899999995
141,0.5484708979999999,0.283599287,0.5,0.359025761,0.4227739865,0.42277398650000003
142,0.452643375,0.316930738,0.0,0.236963951,0.251634516,0.251634516
143,0.416745306,0.307246856,0.5,0.358174187,0.39554158725,0.39554158724999994
144,0.355676246,0.268365927,0.5,0.3977115479999999,0.3804384302499999,0.3804384302499999
145,0.531233497,0.317270036,0.25,0.299191369,0.3494237255,0.34942372549999995
146,0.375178284,0.32562289,0.25,0.302173356,0.3132436325,0.3132436324999999
147,0.308202707,0.335454956,0.0,0.135150612,0.19470206875,0.19470206875000004
148,0.6588183089999999,0.328635826,0.5,0.098185559,0.3964099235,0.3964099235
149,0.474363049,0.325020993,0.25,0.304848635,0.33855816925,0.33855816925
150,0.567388339,0.307246856,0.25,0.2671105589999999,0.3479364385,0.34793643850000006
151,0.533593644,0.307246856,0.5,0.530731972,0.467893118,0.46789311800000005
152,0.4675790629999999,0.316930738,0.0,0.236963951,0.255368438,0.25536843800000003
153,0.37984257,0.219337533,0.0,0.532072915,0.2828132545,0.2828132545
154,0.649759834,0.244408323,0.5,0.36058655,0.43868867675,0.43868867675
155,0.341692076,0.220327209,0.25,0.31065057,0.28066746375,0.28066746375
156,0.485823216,0.374887685,0.5,0.545544061,0.4765637405,0.4765637405
157,0.694484208,0.2595696839999999,0.5,0.239493598,0.4233868724999999,0.4233868725
158,0.527762893,0.267814127,0.25,0.232832564,0.319602396,0.319602396
159,0.556462076,0.327461469,0.25,0.295466065,0.3573474025,0.3573474025
160,0.269421373,0.3451388379999999,0.0,0.35044428,0.24125112275,0.24125112275000002
161,0.4504167779999999,0.203673548,0.5,0.251640388,0.3514326785,0.3514326785
162,0.3221157619999999,0.2475128489999999,0.0,0.409369461,0.2447495179999999,0.24474951799999992
163,0.327138626,0.287172873,0.0,0.472893097,0.271801149,0.271801149
164,0.478774922,0.322467911,0.25,0.1789502439999999,0.3075482692499999,0.30754826924999995
165,0.390664205,0.2810262189999999,0.25,0.281703904,0.300848582,0.300848582
166,0.540813722,0.2459352219999999,0.0,0.436992322,0.3059353165,0.3059353165
167,0.7229168640000001,0.228059985,0.5,0.264156114,0.42878324075,0.42878324075
168,0.704467563,0.254810622,0.25,0.408397227,0.404418853,0.4044188530000001
169,0.42671065,0.220327209,0.25,0.501932167,0.3497425065,0.3497425065
170,0.51416225,0.312498518,0.25,0.359556717,0.35905437125,0.35905437125
171,0.4787765679999999,0.308484507,0.25,0.439191547,0.3691131555,0.3691131555
172,0.424225702,0.351301897,0.5,0.311193783,0.3966803455,0.39668034550000003
173,0.453033074,0.277498009,0.5,0.330193585,0.390181167,0.390181167
174,0.389979829,0.28408001,0.25,0.527478369,0.362884552,0.3628845520000001
175,0.551704683,0.307246856,0.0,0.34804599,0.30174938225,0.30174938225
176,0.658569802,0.14028739,0.5,0.260555594,0.3898531965,0.3898531965
177,0.65684779,0.313043526,0.0,0.240787105,0.30266960525,0.30266960525
178,0.34160745,0.316930738,0.0,0.2314028669999999,0.2224852637499999,0.22248526374999997
179,0.490451352,0.337190511,0.0,0.287237448,0.27871982775,0.27871982775
180,0.32584128,0.257380165,0.25,0.446602032,0.3199558692499999,0.31995586924999997
181,0.4692703729999999,0.520490475,0.5,0.600597704,0.522589638,0.522589638
182,0.453388841,0.401126439,0.0,0.481798421,0.33407842525,0.33407842525
183,0.588116978,0.203673548,0.25,0.213259885,0.31376260275,0.31376260275
184,0.4394920479999999,0.348862272,0.25,0.397874204,0.359057131,0.359057131
185,0.5964791770000001,0.274482586,0.5,0.395970293,0.441733014,0.441733014
186,0.4853769779999999,0.349175611,0.5,0.483613675,0.4545415659999999,0.454541566
187,0.322378765,0.2414956039999999,0.25,0.386663072,0.3001343602499999,0.30013436024999995
188,0.564706531,0.236543548,0.5,0.2420200139999999,0.3858175232499999,0.3858175232499999
189,0.416630442,0.2835707819999999,0.25,0.419369802,0.3423927565,0.3423927565
190,0.3233887239999999,0.28408001,0.25,0.412405759,0.3174686232499999,0.31746862324999997
191,0.60087569,0.2381650689999999,1.0,0.411997885,0.562759661,0.562759661
192,0.379640457,0.267814127,0.0,0.405738559,0.26329828575,0.26329828574999997
193,0.545962373,0.242715895,0.5,0.220563761,0.37731050725,0.37731050725
194,0.43694165,0.187776151,0.0,0.383415282,0.25203327075,0.25203327075
195,0.372747557,0.279719679,0.25,0.44220005,0.3361668215,0.3361668215
196,0.4360319929999999,0.274698234,0.0,0.431623169,0.2855883489999999,0.28558834899999996
197,0.481668751,0.307246856,0.5,0.3430344039999999,0.40798750275,0.40798750275
198,0.423697532,0.279622779,0.5,0.453992646,0.4143282392499999,0.41432823925
199,0.500651572,0.318885315,0.75,0.380079825,0.4874041779999999,0.48740417799999997
200,0.385914806,0.360382261,0.25,0.533679902,0.38249424225,0.38249424225
201,0.30027625,0.276694928,0.0,0.369312924,0.2365710254999999,0.23657102549999998
202,0.575407159,0.2710736569999999,0.0,0.49788001,0.3360902065,0.3360902065
203,0.4983064229999999,0.203673548,0.5,0.244989641,0.361742403,0.361742403
204,0.50724789,0.348505441,0.0,0.315416847,0.2927925445,0.2927925445
205,0.649759834,0.244408323,0.5,0.36058655,0.43868867675,0.43868867675
206,0.768173966,0.247462748,0.25,0.482869302,0.4371265039999999,0.437126504
207,0.4998382879999999,0.233916572,0.75,0.500582809,0.4960844172499999,0.49608441725
208,0.595657085,0.293811237,0.25,0.43122866,0.3926742454999999,0.3926742454999999
209,0.4382750689999999,0.261749312,0.25,0.567008934,0.37925832875,0.37925832875
210,0.33839757,0.306856475,0.5,0.4358033079999999,0.3952643382499999,0.3952643382499999
211,0.526240181,0.242354875,0.0,0.2248050439999999,0.2483500249999999,0.24835002499999995
212,0.5002061720000001,0.203673548,0.25,0.279013231,0.30822323775,0.30822323775000005
213,0.182110376,0.288487424,0.75,0.394995485,0.4038983212499999,0.40389832124999997
214,0.510843016,0.3454371679999999,1.0,0.379019093,0.55882481925,0.5588248192499999
215,0.60440852,0.270829326,0.5,0.448060034,0.45582447,0.45582447000000004
216,0.533141845,0.289203098,0.0,0.208408707,0.2576884124999999,0.2576884124999999
217,0.384172921,0.269136157,0.75,0.484109574,0.471854663,0.47185466300000006
218,0.509329786,0.289203098,0.75,0.108615281,0.41428704125,0.4142870412500001
219,0.6727482379999999,0.227702611,0.75,0.476119207,0.531642514,0.531642514
220,0.545829586,0.335454956,0.25,0.23317698,0.3411153805,0.3411153805
221,0.490077667,0.296416837,0.25,0.254244251,0.32268468875,0.32268468874999995
222,0.5623850429999999,0.282368031,0.75,0.460030218,0.5136958229999999,0.5136958229999999
223,0.649759834,0.244408323,0.5,0.36058655,0.43868867675,0.43868867675
224,0.548332452,0.293464081,0.0,0.342759855,0.296139097,0.296139097
225,0.361381486,0.928517332,0.25,0.51549219,0.513847752,0.5138477520000001
226,0.431484342,0.375014949,0.25,0.268465976,0.33124131675,0.33124131674999996
227,0.590822098,0.230175113,0.25,0.383215761,0.3635532429999999,0.36355324299999997
228,0.615067437,0.274482586,0.25,0.51450914,0.4135147907499999,0.4135147907499999
229,0.514473286,0.227207038,0.25,0.370707826,0.3405970375,0.3405970375
230,0.504849303,0.324461255,0.5,0.43716885,0.441619852,0.44161985200000003
231,0.29696039,0.317270036,0.5,0.4502372839999999,0.3911169275,0.3911169275
232,0.529087025,0.2861970889999999,0.25,0.444986807,0.37756773025,0.37756773025
233,0.425792782,0.248522791,0.25,0.269578692,0.29847356625,0.29847356625
234,0.649759834,0.244408323,0.5,0.36058655,0.43868867675,0.43868867675
235,0.276648791,0.238785306,1.0,0.5887091320000001,0.52603580725,0.52603580725
236,0.649759834,0.244408323,0.5,0.36058655,0.43868867675,0.43868867675
237,0.649759834,0.244408323,0.5,0.36058655,0.43868867675,0.43868867675
238,0.4519648539999999,0.276508348,0.25,0.364502769,0.33574399275,0.33574399274999994
239,0.4008771539999999,0.282935596,0.75,0.511736996,0.4863874365,0.4863874365
240,0.561732546,0.259844056,0.75,0.414227941,0.49645113575,0.49645113575000005
241,0.539869264,0.238022475,0.75,0.3788713529999999,0.4766907729999999,0.476690773
242,0.584328284,0.265835968,0.5,0.377852904,0.432004289,0.432004289
243,0.3840999639999999,0.335849566,0.0,0.580566744,0.3251290684999999,0.32512906849999995
244,0.435624178,0.271677153,0.5,0.481634959,0.4222340725,0.42223407250000006
245,0.414739174,0.338319708,0.5,0.157228938,0.352571955,0.352571955
246,0.448620704,0.2748097439999999,0.0,0.438148018,0.2903946165,0.2903946165
247,0.649759834,0.244408323,0.5,0.36058655,0.43868867675,0.43868867675
248,0.649759834,0.244408323,0.5,0.36058655,0.43868867675,0.43868867675
249,0.28703396,0.374887685,0.25,0.572385676,0.37107683025,0.37107683025000004
250,0.284140711,0.272115434,0.0,0.5144672779999999,0.26768085575,0.26768085575000006
251,0.421083259,0.290530677,0.25,0.545666609,0.37682013625,0.37682013625000005
252,0.606955693,0.23721621,0.5,0.439383812,0.4458889287499999,0.44588892875
253,0.660373573,0.192336868,1.0,0.363660466,0.55409272675,0.55409272675
254,0.182533626,0.26524421,0.25,0.561153769,0.31473290125,0.31473290125
255,0.5257255120000001,0.251132532,0.5,0.52321938,0.450019356,0.45001935600000004
256,0.649759834,0.244408323,0.5,0.36058655,0.43868867675,0.43868867675
257,0.374000576,0.27758105,0.75,0.606472522,0.5020135370000001,0.502013537
258,0.581161536,0.289215591,1.0,0.481627701,0.588001207,0.588001207
259,0.449015238,0.307246856,0.5,0.485627476,0.4354723925,0.43547239249999997
260,0.591383974,0.324884089,0.25,0.2886984689999999,0.3637416329999999,0.3637416329999999
261,0.376363517,0.316930738,0.25,0.4474303839999999,0.3476811597499999,0.34768115974999997
262,0.495870773,0.247231198,0.25,0.526861267,0.3799908094999999,0.37999080949999997
263,0.649759834,0.244408323,0.5,0.36058655,0.43868867675,0.43868867675
264,0.394620728,0.246881781,1.0,0.403107797,0.5111525765,0.5111525764999999
265,0.507348632,0.259516343,0.75,0.421782927,0.4846619755,0.48466197549999995
266,0.538005952,0.252956161,0.5,0.373724944,0.41617176425,0.41617176425
267,0.393319176,0.277837307,0.25,0.380811095,0.3254918945,0.3254918945
268,0.59810385,0.390729382,0.25,0.172980903,0.35295353375,0.35295353375
269,0.485377248,0.316930738,0.0,0.265469676,0.2669444155,0.2669444155
270,0.316813572,0.316540357,0.5,0.320278556,0.36340812125,0.36340812125
271,0.2364476,0.307246856,0.25,0.2596683039999999,0.26334069,0.26334069
272,0.485377248,0.316930738,0.0,0.265469676,0.2669444155,0.2669444155
273,0.407591174,0.351301897,0.0,0.353133877,0.278006737,0.27800673700000006
274,0.369085846,0.267814127,0.25,0.221128844,0.27700720425,0.27700720425
275,0.659146694,0.222112645,0.25,0.2241302339999999,0.33884739325,0.33884739325
276,0.426601113,0.267814127,0.0,0.175771595,0.2175467087499999,0.21754670874999993
277,0.665242846,0.292518507,1.0,0.3643450479999999,0.58052660025,0.5805266002499999
278,0.555766515,0.310762823,0.25,0.138157111,0.3136716122499999,0.3136716122499999
279,0.5227216060000001,0.238683914,0.0,0.560554691,0.33049005275,0.33049005275000004
280,0.410500445,0.335849566,0.0,0.352793447,0.2747858645,0.27478586450000003
281,0.559647132,0.227207038,0.25,0.208408707,0.31131571925,0.31131571925
282,0.485377248,0.316930738,0.0,0.265469676,0.2669444155,0.2669444155
283,0.533881474,0.405960537,0.25,0.396701592,0.39663590075,0.39663590075
284,0.541640032,0.343083415,0.25,0.170914144,0.32640939775,0.32640939775
285,0.44667328,0.323512739,0.25,0.393613664,0.35344992075,0.35344992075
286,0.52589738,0.249838851,0.5,0.396183496,0.41797993175,0.4179799317500001
287,0.55336998,0.203673548,0.25,0.225852577,0.30822402625,0.30822402625
288,0.369886393,0.258522806,0.25,0.479655756,0.33951623875,0.33951623875
289,0.439511661,0.302350283,0.25,0.4706883,0.365637561,0.365637561
290,0.559846279,0.267814127,0.25,0.328752287,0.3516031732499999,0.35160317324999996
291,0.3225540189999999,0.349044319,0.5,0.534161142,0.4264398699999999,0.4264398699999999
292,0.520480291,0.203673548,0.5,0.2671105589999999,0.3728160994999999,0.3728160994999999
293,0.540775181,0.307246856,0.5,0.2449161769999999,0.3982345535,0.3982345535
294,0.649759834,0.244408323,0.5,0.36058655,0.43868867675,0.43868867675
295,0.485377248,0.316930738,0.0,0.265469676,0.2669444155,0.2669444155
296,0.485377248,0.316930738,0.0,0.265469676,0.2669444155,0.2669444155
297,0.484605015,0.269190083,0.5,0.381709496,0.4088761485,0.40887614850000004
298,0.638942561,0.2143540789999999,0.75,0.371255039,0.49363791975,0.49363791975
299,0.323558928,0.340897006,0.25,0.449190075,0.34091150225,0.34091150225
300,0.408088025,0.2141592939999999,0.5,0.290242422,0.35312243525,0.35312243525
301,0.369660321,0.301435206,0.25,0.369168819,0.3225660865,0.3225660865
302,0.391874131,0.400837449,0.25,0.378159724,0.3552178259999999,0.3552178259999999
303,0.425265256,0.301078941,0.25,0.298435783,0.318694995,0.318694995
304,0.428060194,0.2926368789999999,0.25,0.40077559,0.34286816575,0.34286816575000006
305,0.524597492,0.316930738,0.25,0.268928822,0.340114263,0.34011426300000003
306,0.600480989,0.348974331,0.5,0.35247047,0.4504814474999999,0.4504814475
307,0.501169124,0.326090037,0.25,0.3660709,0.36083251525,0.36083251525
308,0.660539877,0.2364590319999999,0.5,0.4491842339999999,0.4615457857499999,0.4615457857499999
309,0.643367665,0.316930738,0.25,0.19495323,0.35131290825,0.35131290825
310,0.649666757,0.2484187189999999,0.5,0.436810518,0.4587239984999999,0.45872399849999995
311,0.6118148520000001,0.14028739,0.25,0.230111409,0.30805341275,0.30805341275000003
312,0.5977482479999999,0.237266995,0.75,0.364021873,0.487259279,0.48725927899999993
313,0.4372285589999999,0.316930738,0.25,0.422510358,0.35666741375,0.35666741374999994
314,0.433594065,0.338319708,0.5,0.195804311,0.366929521,0.36692952100000004
315,0.584407152,0.293811237,0.25,0.361964075,0.372545616,0.372545616
316,0.500763857,0.313043526,0.0,0.278651538,0.27311473025,0.27311473025000005
317,0.342430333,0.287968037,0.0,0.428677665,0.26476900875,0.26476900875000003
318,0.341501923,0.316518831,0.5,0.567672167,0.43142323025,0.43142323025
319,0.401843054,0.28662298,0.25,0.438547355,0.34425334725,0.34425334725
320,0.486393057,0.234763545,0.0,0.4577176329999999,0.2947185587499999,0.2947185587499999
321,0.217363301,0.287643322,0.0,0.543841858,0.2622121202499999,0.2622121202499999
322,0.552721719,0.2417161789999999,0.75,0.370437046,0.478718736,0.478718736
323,0.33516116,0.272226895,0.5,0.514941243,0.4055823245,0.40558232450000004
324,0.412633562,0.303632023,0.5,0.45555669,0.4179555687499999,0.41795556875
325,0.619465059,0.281681592,0.0,0.4541779589999999,0.3388311524999999,0.3388311524999999
326,0.550581428,0.2699483589999999,0.5,0.472759051,0.4483222094999999,0.44832220949999996
327,0.624708691,0.332069608,0.25,0.2140122119999999,0.3551976277499999,0.35519762774999997
328,0.333774865,0.245505762,0.0,0.589575509,0.292214034,0.29221403400000007
329,0.485377248,0.316930738,0.0,0.265469676,0.2669444155,0.2669444155
330,0.456218267,0.2417161789999999,0.0,0.28643866,0.2460932764999999,0.24609327649999993
331,0.59663478,0.26486189,0.5,0.200991081,0.39062193775,0.39062193775
332,0.347725977,0.310356724,0.5,0.414426874,0.39312739375,0.39312739375
333,0.673967455,0.327014853,0.25,0.4212561529999999,0.4180596152499999,0.41805961524999996
334,0.4814452039999999,0.374463499,0.5,0.221236412,0.39428627875,0.39428627875000005
335,0.542407352,0.215682996,0.5,0.341363932,0.39986357,0.39986357
336,0.497633152,0.14028739,0.0,0.366892677,0.25120330475,0.25120330475
337,0.649759834,0.244408323,0.5,0.36058655,0.43868867675,0.43868867675
338,0.480811226,0.400022882,0.25,0.400537298,0.3828428514999999,0.38284285149999997
339,0.455264211,0.374463499,0.0,0.344606747,0.29358361425,0.29358361425000007
340,0.6113777579999999,0.2381650689999999,0.5,0.404352022,0.43847371225,0.43847371225
341,0.641232415,0.320385085,0.0,0.342452339,0.32601745975,0.32601745975
342,0.5536920320000001,0.298886979,0.25,0.28261498,0.34629849775,0.34629849774999993
343,0.649759834,0.244408323,0.5,0.36058655,0.43868867675,0.43868867675
344,0.52589738,0.249838851,0.5,0.396183496,0.41797993175,0.4179799317500001
345,0.543940558,0.244031572,0.5,0.444322295,0.43307360625,0.43307360624999997
346,0.542614558,0.296416837,0.25,0.209479466,0.32462771525,0.32462771525000006
347,0.494486485,0.220327209,0.0,0.2423364039999999,0.2392875244999999,0.23928752449999993
348,0.4795187489999999,0.4430768,0.25,0.3084527569999999,0.3702620765,0.3702620765
349,0.508346186,0.277498009,0.25,0.294304396,0.33253714775,0.33253714775000004
350,0.600175682,0.307246856,0.5,0.272208639,0.41990779425,0.4199077942500001
351,0.584373866,0.203673548,0.25,0.232079826,0.3175318099999999,0.31753180999999997
352,0.532166546,0.289203098,0.0,0.180264675,0.25040857975,0.25040857975
353,0.598037981,0.307246856,0.25,0.474829511,0.407528587,0.407528587
354,0.52589738,0.249838851,0.5,0.396183496,0.41797993175,0.4179799317500001
355,0.445606829,0.269762187,0.25,0.613598647,0.3947419157499999,0.3947419157499999
356,0.494443515,0.272902868,0.25,0.443277639,0.3651560055,0.3651560055
357,0.483421954,0.123633729,0.25,0.273060208,0.28252897275,0.28252897275
358,0.383166642,0.3061410989999999,0.5,0.438202628,0.40687759225,0.4068775922499999
359,0.39524779,0.258739324,0.0,0.4283336179999999,0.270580183,0.2705801829999999
360,0.553316706,0.390167442,0.0,0.214937641,0.28960544725,0.28960544725000004
361,0.51232065,0.259515719,0.75,0.465731235,0.496891901,0.4968919010000001
362,0.462123316,0.2475128489999999,0.25,0.42837529,0.34700286375,0.34700286375
363,0.432419183,0.333399533,0.5,0.345433061,0.40281294425,0.40281294424999997
364,0.281480666,0.27416801,0.25,0.472127661,0.31944408425,0.31944408425
365,0.426642701,0.203673548,0.5,0.3520388679999999,0.37058877925,0.37058877925
366,0.6933269540000001,0.14028739,0.5,0.2299839639999999,0.390899577,0.39089957699999994
367,0.429246012,0.203673548,0.25,0.228343081,0.27781566025,0.27781566025
368,0.591574061,0.1944387389999999,0.0,0.266031552,0.2630110879999999,0.2630110879999999
369,0.674558952,0.306980746,0.5,0.314447958,0.4489969140000001,0.44899691400000014
370,0.649759834,0.244408323,0.5,0.36058655,0.43868867675,0.43868867675
371,0.525904746,0.226125151,0.5,0.290217916,0.38556195325,0.3855619532499999
372,0.554709309,0.2064704939999999,1.0,0.40020293,0.54034568325,0.54034568325
373,0.455592346,0.391153567,0.25,0.4536879139999999,0.3876084567499999,0.38760845674999994
374,0.508858586,0.33742863,0.5,0.277420458,0.4059269184999999,0.4059269185
375,0.549856256,0.316930738,0.0,0.460092392,0.3317198464999999,0.33171984649999997
376,0.42212737,0.330818514,0.25,0.508838372,0.377946064,0.377946064
377,0.502341203,0.370306802,0.5,0.317428122,0.4225190317499999,0.4225190317499999
378,0.396704004,0.293464081,0.5,0.198305437,0.3471183805,0.3471183805
379,0.430359986,0.243944546,0.25,0.521487306,0.3614479595,0.3614479595
380,0.318479652,0.255689177,0.25,0.51748022,0.33541226225,0.33541226225
381,0.543244075,0.264016093,0.5,0.5217948920000001,0.457263765,0.457263765
382,0.649759834,0.244408323,0.5,0.36058655,0.43868867675,0.43868867675
383,0.447782916,0.2394408089999999,0.0,0.3711847579999999,0.2646021207499999,0.26460212074999995
384,0.599676065,0.330055611,0.0,0.47010676,0.349959609,0.34995960899999995
385,0.499048969,0.267814127,0.25,0.228343081,0.31130154425,0.31130154425
386,0.529366405,0.213636486,0.75,0.376262455,0.4673163365,0.4673163365
387,0.5297009,0.252956161,0.5,0.391265647,0.418480677,0.41848067699999997
388,0.215622678,0.267814127,0.5,0.4518393089999999,0.3588190284999999,0.35881902849999997
389,0.332301592,0.322727408,0.25,0.402720215,0.3269373037499999,0.3269373037499999
390,0.309545062,0.391135174,0.0,0.326443671,0.25678097675,0.25678097675
391,0.310979589,0.274903415,0.25,0.424598793,0.31512044925,0.31512044925
392,0.472349445,0.287593441,0.5,0.270016456,0.3824898355,0.3824898355
393,0.389796536,0.272226895,0.25,0.338258746,0.31257054425,0.31257054425
394,0.553966945,0.252956161,0.5,0.364154264,0.4177693425,0.4177693424999999
395,0.649759834,0.244408323,0.5,0.36058655,0.43868867675,0.43868867675
396,0.233021041,0.4621997029999999,0.0,0.491497175,0.29667947975,0.2966794797499999
397,0.494691571,0.203673548,0.25,0.2449161769999999,0.2983203239999999,0.2983203239999999
398,0.318208065,0.253903178,1.0,0.344802926,0.47922854225,0.47922854225
399,0.577423302,0.306856475,0.25,0.199837355,0.333529283,0.33352928300000007
400,0.512207912,0.424968202,0.25,0.201478238,0.347163588,0.34716358799999997
401,0.486635492,0.350732183,0.5,0.3779850979999999,0.4288381932499999,0.4288381932499999
402,0.549145726,0.1877743089999999,0.5,0.220062177,0.3642455529999999,0.36424555299999994
403,0.38792944,0.287271446,0.25,0.542115297,0.36682904575,0.36682904575
404,0.543261652,0.332151793,0.25,0.2850633469999999,0.3526191979999999,0.35261919799999997
405,0.534825471,0.220327209,0.5,0.141837163,0.34924746075,0.34924746075
406,0.426353589,0.300768806,0.5,0.419616235,0.4116846574999999,0.41168465749999994
407,0.649759834,0.244408323,0.5,0.36058655,0.43868867675,0.43868867675
408,0.649759834,0.244408323,0.5,0.36058655,0.43868867675,0.43868867675
409,0.409599014,0.307246856,0.25,0.191149375,0.28949881125,0.28949881125000004
410,0.43681437,0.184382211,0.0,0.555402509,0.2941497724999999,0.29414977249999996
411,0.3860228329999999,0.123633729,0.0,0.267437011,0.1942733932499999,0.19427339324999995
412,0.304854088,0.220327209,0.5,0.35865112,0.34595810425,0.34595810425
413,0.649759834,0.244408323,0.5,0.36058655,0.43868867675,0.43868867675
414,0.5028275870000001,0.307094164,0.25,0.397551996,0.36436843675,0.36436843675
415,0.397249262,0.433392919,0.0,0.31070781,0.28533749775,0.28533749775
416,0.649759834,0.244408323,0.5,0.36058655,0.43868867675,0.43868867675
417,0.43340754,0.220327209,0.5,0.576698383,0.432608283,0.432608283
418,0.3780456129999999,0.2261238789999999,0.25,0.277746567,0.28297901475,0.28297901475
419,0.35417026,0.316930738,0.5,0.346090998,0.379297999,0.379297999
420,0.485377248,0.316930738,0.0,0.265469676,0.2669444155,0.2669444155
421,0.372337033,0.358546154,0.5,0.35236732,0.3958126267499999,0.39581262674999995
422,0.649759834,0.244408323,0.5,0.36058655,0.43868867675,0.43868867675
423,0.442868597,0.271314376,0.25,0.176877226,0.28526504975,0.28526504975
424,0.336315811,0.4943830529999999,0.25,0.4844897929999999,0.3912971642499999,0.3912971642499999
425,0.649759834,0.244408323,0.5,0.36058655,0.43868867675,0.43868867675
426,0.649759834,0.244408323,0.5,0.36058655,0.43868867675,0.43868867675
